kode,uraian,satuan,tenaga,bahan,alat
1.3.1.1,1 m3 urukan kembali galian tanah ( >0 s.d 200 m3) tanpa pemadatan secara manual,ls,Pekerja 0.5;Mandor 0.025;Pekerja 0.3;Mandor 0.015;Pekerja 0.065;Mandor 0.0065;Pekerja 0.1;Mandor 0.01;Pekerja 0.125;Mandor 0.0125;Pekerja 0.3;Mandor 0.015;Pekerja 0.3;Mandor 0.015;Pekerja 0.5;Mandor 0.025;Pekerja 0.25;Mandor 0.013;Pekerja 0.3;Mandor 0.015;Pekerja 0.4;Mandor 0.02,Pasir urug (quarry - lokasi pekerjaan) 1.2;Pasir urug (quarry - lokasi pekerjaan) 1.2;Tanah biasa (quarry - lokasi pekerjaan) 1.4;Tanah liat (quarry-lokasi pekerjaan) 1.4;Kerikil 1.4;Tanah Subur 1;Sirtu (quarry - lokasi pekerjaan) 1.2;Kerikil 1.13;batu pecah 5/7 1.13,"Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 urukan pasir uruk untuk volume s.d 200 m3 tanpa pemadatan secara manual 372500;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 urukan pasir uruk untuk volume > 200 m3 tanpa pemadatan secara manual 344700;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 urukan tanah biasa atau tanah liat berpasir tanpa pemadatan secara manual 239400;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 Urukan tanah liat (lempung) tanpa pemadatan secara manual 262900;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1m3 Urukan Batu Kerikil Tanpa Pemadatan secara manual 578800;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 Urukan tanah subur tanpa pemadatan secara manual 217800;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 timbunan dan pemadatan sirtu  secara manual 375900;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 Pemadatan tanah setebal 10 cm menggunakan  mesin Stemper kuda semi mekanis 24500;Stamper Kuda 0.077;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 Pemadatan pasir setebal 15 cm menggunakan mesin Stamper kodok semi mekanis 22000;Stamper kodok 150 kg 0.0574;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 Pemadatan pasir setebal 20 cm menggunakan mesin Stamper VRR-550 kg semi mekanis 6200;Stamper D-Drum 0.0183;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 Pemadatan pasir setebal 20 cm menggunakan mesin Stamper VRR-1,5 Ton semi mekanis 3400;Stamper Smooth_Drum 0.0089;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 Tipbunan dan Pemadatan batu kerikil meggunakan mein stamper kodok semi mekanis 496300;Stamper Smooth_Drum 0.0574;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 Timbunan dan Pemadatan Makadam semi mekanis 507700;Stamper Kodok 150 kg 0.0574;Biaya Umum dan Keuntungan 10% - 15% x D 0.1"
1.4,Pekerjaan Angkut  Materia dan/atau Hasil Galian,ls,-,-,-
1.4.1,"Angkut Tanah Lepas atau Hasil Galian untuk Jarak Horizontal dan medan landai naik serta turun >2""",ls,-,-,-
1.4.1.1,"Mengangkut 1 m3 tanah lepas, jarak angkut s.d 10 m",ls,Pekerja 0.2104;Mandor 0.0105;Pekerja 0.2254;Mandor 0.0112;Pekerja 0.2363;Mandor 0.018;Pekerja 0.2505;Mandor 0.0125;Pekerja 0.2722;Mandor 0.0136;Pekerja 0.344;Mandor 0.0172;Pekerja 0.4843;Mandor 0.0242;Pekerja 0.6513;Mandor 0.0325;Pekerja 0.8475;Mandor 0.0423;Pekerja 1.0938;Mandor 0.0546;Pekerja 1.3777;Mandor 0.0688;Pekerja 0.275;Mandor 0.0137;Pekerja 0.9103;Mandor 0.0455;Pekerja 1.004;Mandor 0.0502;Pekerja 1.0977;Mandor 0.0549;Pekerja 1.1914;Mandor 0.0596;Pekerja 1.2851;Mandor 0.0643,-,"Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Mengangkut 1 m3 tanah lepas, jarak angkut  > 10 m s.d 20 m 27200;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Mengangkut 1 m3 tanah lepas, jarak angkut > 20 m s.d 30 m 29900;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Mengangkut 1 m3 tanah lepas, jarak angkut > 30 m s.d 40 m 30300;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Mengangkut 1 m3 tanah lepas, jarak angkut > 40 m s.d 50 m 32900;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Mengangkut 1 m3 tanah lepas, jarak angkut > 50 m s.d 100 m 41600;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Mengangkut 1 m3 tanah lepas, jarak angkut > 100 m s.d 200 m 58500;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Mengangkut 1 m3 tanah lepas, jarak angkut > 200 m s.d 300 m 78700;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Mengangkut 1 m3 tanah lepas, jarak angkut > 300 m s.d 400 m 102500;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Mengangkut 1 m3 tanah lepas, jarak angkut > 400 m s.d 500 m 132300;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Mengangkut 1 m3 tanah lepas, jarak angkut > 500 m s.d 600 m 166600;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 Pembuangan tanah lumpur sejauh 1 km 143900;Mobil Sedot Lumpur 0.4552;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 Pembuangan tanah lumpur sejauh 2 km 158700;Mobil Sedot Lumpur 0.502;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 Pembuangan tanah lumpur sejauh 3 km 173500;Mobil Sedot Lumpur 0.5489;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 Pembuangan tanah lumpur sejauh 4 km 188300;Mobil Sedot Lumpur 0.5957;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;1 m3 Pembuangan tanah lumpur sejauh 5 km 160200;Mobil Sedot Lumpur 0.06426;Biaya Umum dan Keuntungan 10% - 15% x D 0.1"
1.5,Pekerjaan Geotekstil dan Geomembran,ls,-,-,-
1.5.1,"1 m2 Pasangan Geotekstil, Tipis ( > 100 s.d <400 gr/m2), Secara Manual",ls,Pekerja 0.0119;Tukang las geotextile 0.0024;Mandor 0.0012;Pekerja 0.0016;Tukang las geotextile 0.0008;Mandor 0.0002;Pekerja 0.016;Tukang las geotextile 0.0032;Mandor 0.0016;Pekerja 0.0024;Tukang las geotextile 0.0012;Mandor 0.0002;Pekerja 0.025;Tukang las geotextile 0.005;Mandor 0.0025;Pekerja 0.0036;Tukang las geotextile 0.0018;Mandor 0.0004;Pekerja 0.00476;Tukang las geotextile 0.00238;Kepala tukang 0.00024;Mandor 8e-05;Pekerja 0.00842;Tukang las geotextile 0.00211;Tukang Batu 0.00211;Kepala tukang 0.00042;Mandor 0.00014,Geotextile >100 gr/m2 1.1;Geotextile >100 gr/m2 1.1;Geotextile >400 gr/m2 1.2;Geotextile >400 gr/m2 1.2;Geotextile >800 gr/m2 1.3;Geotextile >800 gr/m2 1.3;Geomembran 1.1;Geosynthetic Clay Liner 1.3;Bentonite 0.0331;Angkur M16 21,"Mesin Las Gotextile 0.00238;Biaya Umum dan Keuntungan 10% - 15% x D 0.15;1 m2 Pasangan Geotekstil, Tipis ( > 100 s.d <400 gr/m2), Secara Mekanis 22900;Mesin Las Gotextile 0.0008;Flat deck truck 7 ton 0.00015;Biaya Umum dan Keuntungan 10% - 15% x D 0.15;1 m2 Pasangan Geotekstil, Tebal Sedang ( > 400 s.d <800 gr/m2), Secara Manual 31800;Mesin Las Gotextile 0.0032;Biaya Umum dan Keuntungan 10% - 15% x D 0.15;Mesin Las Gotextile 0.0012;Flat deck truck 7 ton 0.000147;Biaya Umum dan Keuntungan 10% - 15% x D 0.15;Mesin Las Gotextile 0.005;Biaya Umum dan Keuntungan 10% - 15% x D 0.15;Mesin Las Gotextile 0.0018;Flat deck truck 7 ton 0.000146;Biaya Umum dan Keuntungan 10% - 15% x D 0.15;1 m2 Pasangan Geomembran, t=1,5 mm, secara semi mekanis 25700;Mesin Las Gotextile 0.002381;Flat deck truck 7 ton 0.000143;Sewa Tripot 0.002381;Biaya Umum dan Keuntungan 10% - 15% x D 0.15;1 m2 Pasangan Geosynthetic Clay Liner (GCL), secara semi mekanis 487300;Flat deck truck 7 ton 0.00015;Biaya Umum dan Keuntungan 10% - 15% x D 0.15"
1.6,PEKERJAAN PEMBONGKARAN,ls,-,-,-
1.6.1,Bongkaran 1 m3 pasangan batu (manual) untuk bangunan gedung,ls,Pekerja 1.2;Mandor 0.06;Pekerja 0.2;Mandor 0.01;Pekerja 1.075;Mandor 0.108;Pekerja 3.6;Mandor 0.18;Pekerja 0.2;Mandor 0.02;Pekerja 0.4;Mandor 0.02;Pekerja 0.3;Mandor 0.03;Pekerja 0.15;Mandor 0.015;Pekerja 0.089;Tukang kayu 0.022;Kepala tukang 0.002;Mandor 0.001;Pekerja 11.9206;Tukang kayu 1.98677;Kepala tukang 0.19868;Mandor 0.06623;Pekerja 10.72854;Tukang kayu 1.78809;Kepala tukang 0.17881;Mandor 0.0596;Pekerja 0.1;Tukang kayu 0.03333;Kepala tukang 0.00333;Mandor 0.00111;Pekerja 0.2;Tukang kayu 0.06667;Kepala tukang 0.00667;Mandor 0.00222,Cuka bibit 1.2;Cuka bibit 1.2,Palu/godam (baja keras) 0.006;Pahat beton (baja keras) 0.009;Linggis (baja keras) 0.02;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Bongkaran 1 m3 pasangan batu dengan jack hammer untuk bangunan gedung 150700;Jack hammer + genset 0.05;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Bongkaran 1 m3 beton mutu rendah f’c < 20 MPa secara manual 211000;Palu/godam (baja keras) 0.02;Gergaji besi 0.1;Pahat beton (baja keras) 0.03;Linggis (baja keras) 0.05;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Bongkaran 1 m3 beton mutu rendah f’c ≥ 20 MPa secara manual 504600;Palu/godam (baja keras) 0.02;Gergaji besi 0.1;Pahat beton (baja keras) 0.03;Linggis (baja keras) 0.05;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Bongkaran 1 m3 beton mutu rendah f’c < 20 MPa dengan jack hammer 152900;Jack hammer + genset 0.05;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Bongkaran 1 m3 beton mutu sedang 20 MPa ≤ f’c ≤ 40 MPa dengan jack hammer 174900;Jack hammer + genset 0.05;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Bongkaran 1 m3 pasangan bata merah secara manual 39900;Palu/godam (baja keras) 0.002;Pahat beton (baja keras) 0.003;Linggis (baja keras) 0.007;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Bongkaran 1 m3 pasangan bata merah dengan jack hammer 25500;Jack hammer 0.015;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Bongkaran 1 m2 rangka atap / reng/ kaso struktur kayu dan ditempatkan di pemyimpanan sementara (bongkaran tidak dipakai kembali) 13900;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Bongkaran 1 m3 kuda-kuda / gording/ balok kayu dan ditempatkan di pemyimpanan sementara (bogkaran dipakai kembali) 1858100;Hoist 1 ton 0.5593;Sewa tripot 0.5593;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Bongkaran 1 m3 kuda-kuda / gording/ balok kayu dan ditempatkan di pemyimpanan sementara (bogkaran tidak dipakai kembali) 1690000;Hoist 1 ton 0.5593;Sewa tripot 0.5593;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Biaya Umum dan Keuntungan 10% - 15% x D 0.1
2.1,PEKERJAAN RANGKA ATAP,ls,-,-,-
2.1.1,Rangka Atap Baja Ringan,ls,-,-,-
2.1.1.1,Pemasangan 1 m2 rangka atap pelana baja ringan (canai dingin) profil C75,ls,Pekerja 0.734;Tukang besi 0.734;Kepala tukang 0.073;Mandor 0.024;Pekerja 0.7604;Tukang besi 0.7604;Kepala tukang 0.076;Mandor 0.0253;Pekerja 0.0476;Tukang besi 0.0238;Kepala tukang 0.0024;Mandor 0.0008;Pekerja 0.0111;Mandor 0.0111;Kepala tukang 0.0011;Mandor 0.0004;Pekerja 4;Tukang kayu 12;Kepala tukang 1.2;Mandor 0.4;Pekerja 6.7;Tukang kayu 20.1;Kepala tukang 2.01;Mandor 0.67;Pekerja 2.4;Tukang kayu 7.2;Kepala tukang 0.72;Mandor 0.24;Pekerja 0.1;Tukang kayu 0.1;Kepala tukang 0.01;Mandor 0.0033;Pekerja 0.1;Tukang kayu 0.1;Kepala tukang 0.01;Mandor 0.0033;Pekerja 0.12;Tukang kayu 0.12;Kepala tukang 0.012;Mandor 0.004,"Baja ringan C75 x 0,75 mm 0.9603;Baja ringan C75 x 0,75 mm 0.9603;Baja ringan C75 x 0,75 mm (permeter) 1.05;Paku Rivet 2;Reng Baja Ringan 1.05;Paku Rivet 4;Kayu balok 6/12 kelas II 1.1;Besi strip tebal 5 mm 15;Paku 12 cm 5.6;Kayu balok 6/12 kelas I 1.2;Besi strip tebal 5 mm 15;Paku 12 cm 5.6;Kayu balok 6/12 kelas II 1.1;Besi strip tebal 5 mm 15;Paku 12 cm 3;Kaso 5/7 kayu Kelas II 0.014;Reng 2x3 cm 0.0036;Paku 5 dan 10 cm 0.25;kaso 5/7 kayu kelas II 0.014;Reng 3x4 cm 0.0057;Paku 5 dan 10 cm 0.25;Kayu balok 6/15 kelas II (batang) 0.165;Paku 4 inch 0.2","Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Pemasangan 1 m2 rangka atap jurai/limasan baja ringan (canai dingin) profil C75 306600;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Pemasangan 1 m Kaso Baja Ringan C75 tebal 0,75 mm 24900;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Pemasangan 1 m  Baja Ringan R.32 tebal 0,45 mm 43900;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Pemasangan 1 m3 konstruksi kuda-kuda konvensional, kayu kelas I, II, dan III bentang s.d. 6 meter 17265400;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Biaya Umum dan Keuntungan 10% - 15% x D 0.1;Pemasangan 1 m2 rangka atap sirap, kayu kelas II 114800;Biaya Umum dan Keuntungan 10% - 15% x D 0.1"
2.2,PEKERJAAN STRUKTUR BETON,ls,-,-,-
2.2.1,Struktur Atas,ls,-,-,-
2.2.1.1,Penulangan Beton,ls,-,-,-
