kode,uraian,satuan,tenaga,bahan,alat
0.0048,218750,ls,-,-,-
0.0016,200000,ls,-,-,-
1.05,170000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0146,165000,ls,-,-,-
0.0039,178000,ls,-,-,-
0.001,200000,ls,-,-,-
0.1,19210.7575,ls,-,-,-
4.1.2.1.7,"Penanaman 1 Buah Pohon Kecil Jarak Batavia (Jatropha
Integerrima) Diameter 1-2 cm, Tinggi 2-2,5 Meter, Polibag 20 L",Revisi,-,-,-
0.0143,181250,ls,-,-,-
0.0048,218750,ls,-,-,-
0.0016,200000,ls,-,-,-
1.05,175000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0146,165000,ls,-,-,-
0.0039,178000,ls,-,-,-
0.001,200000,ls,-,-,-
0.1,19735.7575,ls,-,-,-
4.1.2.1.8,"Penanaman 1 Buah Pohon Kecil Kayu Putih Kuning (Melaleuca Revolution Gold) Diameter 1-2 cm, Tinggi 2-2,5 Meter, Polibag 20 L",Revisi,-,-,-
0.0143,181250,ls,-,-,-
0.0048,218750,ls,-,-,-
0.0016,200000,ls,-,-,-
1.05,180000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0146,165000,ls,-,-,-
0.0039,178000,ls,-,-,-
0.001,200000,ls,-,-,-
0.1,20260.7575,ls,-,-,-
4.1.2.1.9,"Penanaman 1 Buah Pohon Kecil Bugenvil/Bunga Kertas (Bougainvillea sp.) Diameter 1-2 cm, Tinggi 2-2,5 Meter, Polibag 20 L",Revisi,-,-,-
0.0143,181250,ls,-,-,-
0.0048,218750,ls,-,-,-
0.0016,200000,ls,-,-,-
1.05,185000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0146,165000,ls,-,-,-
0.0039,178000,ls,-,-,-
0.001,200000,ls,-,-,-
0.1,20785.7575,ls,-,-,-
4.1.2.1.10,"Penanaman 1 Buah Pohon Kecil Penda Merah (Xanthostemon
Youngii) Diameter 1-2 cm, Tinggi 2-2,5 Meter, Polibag 20 L",Revisi,-,-,-
0.0143,181250,ls,-,-,-
0.0048,218750,ls,-,-,-
0.0016,200000,ls,-,-,-
1.05,190000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0146,165000,ls,-,-,-
0.0039,178000,ls,-,-,-
0.001,200000,ls,-,-,-
0.1,21310.7575,ls,-,-,-
4.1.2.1.11,"Penanaman 1 Buah Pohon Kecil Pucuk Merah (Syzygium
Myrtifolium) Diameter 1-2 cm, Tinggi 2-2,5 Meter, Polibag 20 L",Revisi,-,-,-
0.0143,181250,ls,-,-,-
0.0048,218750,ls,-,-,-
0.0016,200000,ls,-,-,-
1.05,350000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0146,165000,ls,-,-,-
0.0039,178000,ls,-,-,-
0.001,200000,ls,-,-,-
0.1,38110.7575,ls,-,-,-
4.1.2.1.12,"Penanaman 1 Buah Pohon Kecil Sikat Botol (Callistemon
Viminalis) Diameter 1-2 cm, Tinggi 2-2,5 Meter, Polibag 20 L",Revisi,-,-,-
0.0143,181250,ls,-,-,-
0.0048,218750,ls,-,-,-
0.0016,200000,ls,-,-,-
1.05,150000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0146,165000,ls,-,-,-
0.0039,178000,ls,-,-,-
0.001,200000,ls,-,-,-
0.1,17110.7575,ls,-,-,-
4.1.2.1.13,"Penanaman 1 Buah Pohon Kecil Thevetia (Thevetia Peruviana) Diameter 1-2 cm, Tinggi 2-2,5 Meter, Polibag 20 L",Revisi,-,-,-
0.0143,181250,ls,-,-,-
0.0048,218750,ls,-,-,-
0.0016,200000,ls,-,-,-
1.05,170000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0146,165000,ls,-,-,-
0.0039,178000,ls,-,-,-
0.001,200000,ls,-,-,-
0.1,19210.7575,ls,-,-,-
4.1.2.1.14,"Penanaman 1 Buah Pohon Kecil Turi (Sesbania Grandiflora) Diameter 1-2 cm, Tinggi 2-2,5 Meter, Polibag 20 L",Revisi,-,-,-
0.0143,181250,ls,-,-,-
0.0048,218750,ls,-,-,-
0.0016,200000,ls,-,-,-
1.05,180000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0146,165000,ls,-,-,-
0.0039,178000,ls,-,-,-
0.001,200000,ls,-,-,-
0.1,20260.7575,ls,-,-,-
4.1.2.1.15,"Penanaman 1 Buah Pohon Kecil Kembang Merak (Caesalpinia Pulcherrima)Diameter 1-2 cm, Tinggi 2-2,5 Meter, Polibag 20 L",Revisi,-,-,-
0.0143,181250,ls,-,-,-
0.0048,218750,ls,-,-,-
0.0016,200000,ls,-,-,-
1.05,210000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0146,165000,ls,-,-,-
0.0039,178000,ls,-,-,-
0.001,200000,ls,-,-,-
0.1,23410.7575,ls,-,-,-
4.1.2.1.16,"Penanaman 1 Buah Pohon Kecil Pandan Bali (Cordyline
Australis) Diameter 1-2 cm, Tinggi 2-2,5 Meter, Polibag 20 L",Revisi,-,-,-
0.0143,181250,ls,-,-,-
0.0048,218750,ls,-,-,-
0.0016,200000,ls,-,-,-
1.05,200000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0146,165000,ls,-,-,-
0.0039,178000,ls,-,-,-
0.001,200000,ls,-,-,-
0.1,22360.7575,ls,-,-,-
4.1.2.1.17,"Penanaman 1 Buah Pohon Kecil Yucca (Yucca sp.) Diameter 1-2 cm, Tinggi 2-2,5 Meter, Polibag 20 L",Revisi,-,-,-
0.0143,181250,ls,-,-,-
0.0048,218750,ls,-,-,-
0.0016,200000,ls,-,-,-
1.05,190000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0146,165000,ls,-,-,-
0.0039,178000,ls,-,-,-
0.001,200000,ls,-,-,-
0.1,21310.7575,ls,-,-,-
4.1.2.2,"Poho Kecil, Polybag 25 L",ls,-,-,-
4.1.2.2.1,"Penanaman 1 Buah Pohon Kecil Bugan Mentega (Natrium Oleande) Diameter 2-3 cm, Tinggi 2-2,5 meter, Polybag 25 L",Revisi,-,-,-
0.02,181250,ls,-,-,-
0.0067,218750,ls,-,-,-
0.0022,200000,ls,-,-,-
1.05,150000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0244,165000,ls,-,-,-
0.0065,178000,ls,-,-,-
0.0016,200000,ls,-,-,-
0.1,17487.6125,ls,-,-,-
4.1.2.2.2,"Penanaman 1 Buah Pohon Kecil Bunga Terompet Kuning (Tecoma stans) Diameter 2-3 cm, Tinggi 2-2,5 meter, Polybag 25 L",Revisi,-,-,-
0.02,181250,ls,-,-,-
0.0067,218750,ls,-,-,-
0.0022,200000,ls,-,-,-
1.05,150000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0244,165000,ls,-,-,-
0.0065,178000,ls,-,-,-
0.0016,200000,ls,-,-,-
0.1,17487.6125,ls,-,-,-
4.1.2.2.3,"Penanaman 1 Buah Pohon Kecil Bunga Terompet Kuning (Tecoma stans)Bungur Sakura/Bungur Jepang
(Lagerstroemia indica), Diameter 2-3 cm, Tinggi 2-2,5 meter, Polybag 25 L",Revisi,-,-,-
0.02,181250,ls,-,-,-
0.0067,218750,ls,-,-,-
0.0022,200000,ls,-,-,-
1.05,175000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0244,165000,ls,-,-,-
0.0065,178000,ls,-,-,-
0.0016,200000,ls,-,-,-
0.1,20112.6125,ls,-,-,-
4.1.2.2.4,"Penanaman 1 Buah Pohon KecilCassia Glauca (Senna
Surattensis), Diameter 2-3 cm, Tinggi 2-2,5 meter, Polybag 25 L",Revisi,-,-,-
0.02,181250,ls,-,-,-
0.0067,218750,ls,-,-,-
0.0022,200000,ls,-,-,-
1.05,170000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0244,165000,ls,-,-,-
0.0065,178000,ls,-,-,-
0.0016,200000,ls,-,-,-
0.1,19587.6125,ls,-,-,-
4.1.2.2.5,"Penanaman 1 Buah Pohon Kecil Dracaena ‘Song of India’ (Dracaena reflexa ""song of india""), Diameter 2-3 cm, Tinggi 2-2,5 meter, Polybag 25 L",Revisi,-,-,-
0.02,181250,ls,-,-,-
0.0067,218750,ls,-,-,-
0.0022,200000,ls,-,-,-
1.05,180000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0244,165000,ls,-,-,-
0.0065,178000,ls,-,-,-
0.0016,200000,ls,-,-,-
0.1,20637.6125,ls,-,-,-
4.1.2.2.6,"Penanaman 1 Buah Pohon Kecil Dracaena 'Song of Jamaica' (Dracaena reflexa ""song of jamaica""), Diameter 2-3 cm, Tinggi 2-2,5 meter, Polybag 25 L",Revisi,-,-,-
0.02,181250,ls,-,-,-
0.0067,218750,ls,-,-,-
0.0022,200000,ls,-,-,-
1.05,190000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0244,165000,ls,-,-,-
0.0065,178000,ls,-,-,-
0.0016,200000,ls,-,-,-
0.1,21687.6125,ls,-,-,-
4.1.2.2.7,"Penanaman 1 Buah Pohon Kecil Jarak Batavia (Jatropha Integerrima), Diameter 2-3 cm, Tinggi 2-2,5 meter, Polybag 25 L",Revisi,-,-,-
0.02,181250,ls,-,-,-
0.0067,218750,ls,-,-,-
0.0022,200000,ls,-,-,-
1.05,190000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0244,165000,ls,-,-,-
0.0065,178000,ls,-,-,-
0.0016,200000,ls,-,-,-
0.1,21687.6125,ls,-,-,-
4.1.2.2.8,"Penanaman 1 Buah Pohon Kecil Kayu Putih Kuning (Melaleuca Revolution Gold),  Diameter 2-3 cm, Tinggi 2-2,5 meter, Polybag 25 L",Revisi,-,-,-
0.02,181250,ls,-,-,-
0.0067,218750,ls,-,-,-
0.0022,200000,ls,-,-,-
1.05,190000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0244,165000,ls,-,-,-
0.0065,178000,ls,-,-,-
0.0016,200000,ls,-,-,-
0.1,21687.6125,ls,-,-,-
4.1.2.2.9,"Penanaman 1 Buah Pohon Kecil Pucuk Merah (Syzygium Myrtifolium), Diameter 2-3 cm, Tinggi 2-2,5 meter, Polybag 25 L",Revisi,-,-,-
0.02,181250,ls,-,-,-
0.0067,218750,ls,-,-,-
0.0022,200000,ls,-,-,-
1.05,200000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0244,165000,ls,-,-,-
0.0065,178000,ls,-,-,-
0.0016,200000,ls,-,-,-
0.1,22737.6125,ls,-,-,-
4.1.2.2.10,"Penanaman 1 Buah Pohon Kecil Sikat Botol (Callistemon
Viminalis),  Diameter 2-3 cm, Tinggi 2-2,5 meter, Polybag 25 L",Revisi,-,-,-
0.02,181250,ls,-,-,-
0.0067,218750,ls,-,-,-
0.0022,200000,ls,-,-,-
1.05,165000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0244,165000,ls,-,-,-
0.0065,178000,ls,-,-,-
0.0016,200000,ls,-,-,-
0.1,19062.6125,ls,-,-,-
4.1.2.2.11,"Penanaman 1 Buah Pohon Kecil Kecil Thevetia (Thevetia peruviana),  Diameter 2-3 cm, Tinggi 2-2,5 meter, Polybag 25 L",Revisi,-,-,-
0.02,181250,ls,-,-,-
0.0067,218750,ls,-,-,-
0.0022,200000,ls,-,-,-
1.05,190000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0244,165000,ls,-,-,-
0.0065,178000,ls,-,-,-
0.0016,200000,ls,-,-,-
0.1,21687.6125,ls,-,-,-
4.1.2.2.12,"Penanaman 1 Buah Pohon Kecil Turi (Sesbania Grandiflora),  Diameter 2-3 cm, Tinggi 2-2,5 meter, Polybag 25 L",Revisi,-,-,-
0.02,181250,ls,-,-,-
0.0067,218750,ls,-,-,-
0.0022,200000,ls,-,-,-
1.05,190000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0244,165000,ls,-,-,-
0.0065,178000,ls,-,-,-
0.0016,200000,ls,-,-,-
0.1,21687.6125,ls,-,-,-
4.1.2.2.13,"Penanaman 1 Buah Pohon Kecil Turi (Sesbania Grandiflora),  Diameter 2-3 cm, Tinggi 2-2,5 meter, Polybag 25 L",Revisi,-,-,-
0.02,181250,ls,-,-,-
0.0067,218750,ls,-,-,-
0.0022,200000,ls,-,-,-
1.05,190000,ls,-,-,-
0.005,28500,ls,-,-,-
0.0244,165000,ls,-,-,-
0.0065,178000,ls,-,-,-
0.0016,200000,ls,-,-,-
0.1,21687.6125,ls,-,-,-
4.1.2.3,"Pohon Sedang, Polybag 50 L",ls,-,-,-
4.1.2.3.1,"Penanaman 1 Buah Pohon Sedang Bintaro (Cerbera Manghas), Diameter 3-5 cm, Tinggi 3-4 Meter, Polybag 50 L",Revisi,-,-,-
0.04,100000,ls,-,-,-
0.04,181250,ls,-,-,-
0.013,218750,ls,-,-,-
0.0043,200000,ls,-,-,-
1.05,220000,ls,-,-,-
0.01,28500,ls,-,-,-
0.049,165000,ls,-,-,-
0.013,178000,ls,-,-,-
0.003,200000,ls,-,-,-
0.1,27303.775,ls,-,-,-
4.1.2.3.2,"Penanaman 1 Buah Pohon Sedang Bunga Kupu-Kupu (Bauhinia Blakeana/Purpurea),, Diameter 3-5 cm, Tinggi 3-4 Meter, Polybag 50 L",Revisi,-,-,-
0.04,100000,ls,-,-,-
0.04,181250,ls,-,-,-
0.013,218750,ls,-,-,-
0.0043,200000,ls,-,-,-
1.05,500000,ls,-,-,-
0.01,28500,ls,-,-,-
0.049,165000,ls,-,-,-
0.013,178000,ls,-,-,-
0.003,200000,ls,-,-,-
0.1,56703.775,ls,-,-,-
4.1.2.3.3,"Penanaman 1 Buah Pohon Sedang Bunga Terompet Kuning (Tecoma stans), Diameter 3-5 cm, Tinggi 3-4 Meter, Polybag 50 L",Revisi,-,-,-
0.04,100000,ls,-,-,-
0.04,181250,ls,-,-,-
0.013,218750,ls,-,-,-
0.0043,200000,ls,-,-,-
1.05,200000,ls,-,-,-
0.01,28500,ls,-,-,-
0.049,165000,ls,-,-,-
0.013,178000,ls,-,-,-
0.003,200000,ls,-,-,-
0.1,25203.775,ls,-,-,-
4.1.2.3.4,"Penanaman 1 Buah Pohon Sedang Bunga Flamboyan (Delonix Regia), Diameter 3-5 cm, Tinggi 3-4 Meter, Polybag 50 L",Revisi,-,-,-
0.04,100000,ls,-,-,-
0.04,181250,ls,-,-,-
0.013,218750,ls,-,-,-
0.0043,200000,ls,-,-,-
1.05,210000,ls,-,-,-
0.01,28500,ls,-,-,-
0.049,165000,ls,-,-,-
0.013,178000,ls,-,-,-
0.003,200000,ls,-,-,-
0.1,26253.775,ls,-,-,-
4.1.2.3.5,"Penanaman 1 Buah Pohon Sedang Flamboyan Kuning (Peltophorum Pterocarpum), Diameter 3-5 cm, Tinggi 3-4 Meter, Polybag 50 L",Revisi,-,-,-
0.04,100000,ls,-,-,-
0.04,181250,ls,-,-,-
0.013,218750,ls,-,-,-
0.0043,200000,ls,-,-,-
1.05,210000,ls,-,-,-
0.01,28500,ls,-,-,-
0.049,165000,ls,-,-,-
0.013,178000,ls,-,-,-
0.003,200000,ls,-,-,-
0.1,26253.775,ls,-,-,-
4.1.2.3.6,"Penanaman 1 Buah Pohon Sedang Janda Merana (Salix Babilonica), Diameter 3-5 cm, Tinggi 3-4 Meter, Polybag 50 L",Revisi,-,-,-
0.04,100000,ls,-,-,-
0.04,181250,ls,-,-,-
0.013,218750,ls,-,-,-
0.0043,200000,ls,-,-,-
1.05,220000,ls,-,-,-
0.01,28500,ls,-,-,-
0.049,165000,ls,-,-,-
0.013,178000,ls,-,-,-
0.003,200000,ls,-,-,-
0.1,27303.775,ls,-,-,-
4.1.2.3.7,"Penanaman 1 Buah Pohon Sedang Ketapang kencana (Terminalia mantaly), Diameter 3-5 cm, Tinggi 3-4 Meter, Polybag 50 L",Revisi,-,-,-
0.04,100000,ls,-,-,-
0.04,181250,ls,-,-,-
0.013,218750,ls,-,-,-
0.0043,200000,ls,-,-,-
1.05,225000,ls,-,-,-
0.01,28500,ls,-,-,-
0.049,165000,ls,-,-,-
0.013,178000,ls,-,-,-
0.003,200000,ls,-,-,-
0.1,27828.775,ls,-,-,-
4.1.2.3.8,"Penanaman 1 Buah Pohon Sedang Sosis (Kigelia Africana), Diameter 3-5 cm, Tinggi 3-4 Meter, Polybag 50 L",Revisi,-,-,-
0.04,100000,ls,-,-,-
0.04,181250,ls,-,-,-
0.013,218750,ls,-,-,-
0.0043,200000,ls,-,-,-
1.05,225000,ls,-,-,-
0.01,28500,ls,-,-,-
0.049,165000,ls,-,-,-
0.013,178000,ls,-,-,-
0.003,200000,ls,-,-,-
0.1,27828.775,ls,-,-,-
4.1.2.3.9,"Penanaman 1 Buah Pohon Sedang Tabebuya (Tabebuia sp.) Diameter 3-5 cm, Tinggi 3-4 Meter, Polybag 50 L",Revisi,-,-,-
0.04,100000,ls,-,-,-
0.04,181250,ls,-,-,-
0.013,218750,ls,-,-,-
0.0043,200000,ls,-,-,-
1.05,225000,ls,-,-,-
0.01,28500,ls,-,-,-
0.049,165000,ls,-,-,-
0.013,178000,ls,-,-,-
0.003,200000,ls,-,-,-
0.1,27828.775,ls,-,-,-
4.1.2.3.10,"Penanaman 1 Buah Pohon Sedang Waru (Hibiscus Tiliaceus), Diameter 3-5 cm, Tinggi 3-4 Meter, Polybag 50 L",Revisi,-,-,-
0.04,100000,ls,-,-,-
0.04,181250,ls,-,-,-
0.013,218750,ls,-,-,-
0.0043,200000,ls,-,-,-
1.05,225000,ls,-,-,-
0.01,28500,ls,-,-,-
0.049,165000,ls,-,-,-
0.013,178000,ls,-,-,-
0.003,200000,ls,-,-,-
0.1,27828.775,ls,-,-,-
4.1.2.3.11,"Penanaman 1 Buah Pohon Sedang Waru (Hibiscus Tiliaceus), Diameter 3-5 cm, Tinggi 3-4 Meter, Polybag 50 L",Revisi,-,-,-
0.04,100000,ls,-,-,-
0.04,181250,ls,-,-,-
0.013,218750,ls,-,-,-
0.0043,200000,ls,-,-,-
1.05,225000,ls,-,-,-
0.01,28500,ls,-,-,-
0.049,165000,ls,-,-,-
0.013,178000,ls,-,-,-
0.003,200000,ls,-,-,-
0.1,27828.775,ls,-,-,-
4.1.2.4,"Pohon Sedang, Polybag 75 L",ls,-,-,-
4.1.2.4.1,"Penanaman 1 Buah Poho Sedang Bitaro (Cerbera Manghas), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,350000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,42530.625,ls,-,-,-
4.1.2.4.2,"Penanaman 1 Buah Poho Sedang Biola Cantik (Ficus Lyrata), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,350000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,42530.625,ls,-,-,-
4.1.2.4.3,"Penanaman 1 Buah Poho Sedang Bunga Kupu-Kupu (Bauhinia Blakeana/Purpurea), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,530000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,61430.625,ls,-,-,-
4.1.2.4.4,"Penanaman 1 Buah Poho Sedang Bungur (Lagerstroemia Speciosa),  Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,350000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,42530.625,ls,-,-,-
4.1.2.4.5,"Penanaman 1 Buah Poho Sedang Flamboyan (Delonix Regia),  Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,350000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,42530.625,ls,-,-,-
4.1.2.4.6,"Penanaman 1 Buah Poho Sedang Flamboyan Kuning (Peltophorum Pterocarpum),  Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,350000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,42530.625,ls,-,-,-
4.1.2.4.7,"Penanaman 1 Buah Poho SedangJanda Merana (Salix Babilonica), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,350000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,42530.625,ls,-,-,-
4.1.2.4.8,"Penanaman 1 Buah Poho Sedang Kamboja (Plumeria Sp.), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,350000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,42530.625,ls,-,-,-
4.1.2.4.9,"Penanaman 1 Buah Poho Sedang Keben (Barringtonia Asiatica), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,350000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,42530.625,ls,-,-,-
4.1.2.4.10,"Penanaman 1 Buah Poho Sedang Kecrutan (Spathodea
Campanulata), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,350000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,42530.625,ls,-,-,-
4.1.2.4.11,"Penanaman 1 Buah Poho Sedang Ketapang Kencana (Terminalia Mantaly), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,350000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,42530.625,ls,-,-,-
4.1.2.4.12,"Penanaman 1 Buah Poho Sedang Mahoni (Swietenia
Mahagoni), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,150000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,21530.625,ls,-,-,-
4.1.2.4.13,"Penanaman 1 Buah Poho Sedang Pulai (Alstonia Scholaris),, Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,150000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,21530.625,ls,-,-,-
4.1.2.4.14,"Penanaman 1 Buah Poho Sedang Putat (Planchonia Valida), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,150000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,21530.625,ls,-,-,-
4.1.2.4.15,"Penanaman 1 Buah Poho Sedang Sosis (Kigelia Africana), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,150000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,21530.625,ls,-,-,-
4.1.2.4.16,"Penanaman 1 Buah Poho Sedang Tabebuya (Tabebuia Sp.), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,150000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,21530.625,ls,-,-,-
4.1.2.4.17,"Penanaman 1 Buah Poho Sedang Trembesi (Samanea Saman), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,150000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,21530.625,ls,-,-,-
4.1.2.4.18,"Penanaman 1 Buah Poho Sedang Waru (Hibiscus Tiliaceus), Diameter 5-7 cm, Tinggi 3-4 Meter Polybag 75 L",Revisi,-,-,-
0.067,100000,ls,-,-,-
0.067,181250,ls,-,-,-
0.022,218750,ls,-,-,-
0.0073,200000,ls,-,-,-
1.05,250000,ls,-,-,-
0.01,28500,ls,-,-,-
0.073,165000,ls,-,-,-
0.02,178000,ls,-,-,-
0.005,200000,ls,-,-,-
0.1,32030.625,ls,-,-,-
4.1.2.5,"Pohon Besar, Polybag 100 L",ls,-,-,-
4.1.2.5.1,"Penanaman 1 Buah Pohon Besar Pohon Beringi (Ficus Benjamine), Diameter 7-15 cm, Tinggi diatas 5 meter, Polybag 100 L",Revisi,-,-,-
0.04,100000,ls,-,-,-
0.04,181250,ls,-,-,-
0.02,218750,ls,-,-,-
0.0067,200000,ls,-,-,-
1.05,250000,ls,-,-,-
0.02,28500,ls,-,-,-
0.098,165000,ls,-,-,-
